"crop_name","year","country_iso2","country_name","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us","cu_amount_countries","gp_index_crops","gp_index_crops_lives_products","gp_index_custom","gp_index_food_supply","gp_index_value_agricultural_production","compose_index"
"Breadfruit","2012","","World",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,1,0.00162786052457305,0.000353338445153413,0.4,0.013612908338929,0.0153015294064294,0.430895636715085
"Breadfruit","2013","","World",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,1,0.00166628761906341,0.000385471735324011,0.4,NA,0.0154460294807815,0.417497788835169
"Buckwheat","2010","","World",1910623,1453880,180653,117415,124723,80254,2.12,6,0.18,0.02,745.515967,1,0.000340915323664407,5.92950585721046e-05,0.4,0.000455332516499421,0.000853395442962747,0.401708938341699
"Buckwheat","2011","","World",2337807,2367160,170671,152951,123868,108846,2.17,7,0.18,0.02,1424.57647,1,0.000448080874988805,7.02671795153461e-05,0.4,0.000463776180374049,0.00163095196876238,0.402613076203641
"Buckwheat","2012","","World",2491909,2262982,164108,111861,119979,67111,2.06,6,0.17,0.02,949.550232,1,0.000463937081468541,5.13653095299345e-05,0.4,0.000445200119849867,0.00108702436635999,0.402047526877208
"Buckwheat","2013","","World",2263608,2263765,159523,99922,145584,70537,NA,NA,NA,NA,745.91524,1,0.000432371497435027,5.22172128332247e-05,0.4,NA,0.000853852629509975,0.401338441339778
"Butter-nut","2010","","World",581028,826771,433559,1534219,262461,1178755,6.02,15,0.4,1.15,1912.534388,1,0.000123865240554857,0.000567756063212167,0.4,0.00670799770466104,0.00218968695891465,0.409589305967343
"Butter-nut","2011","","World",567099,845615,430906,1846159,307097,1490357,6.34,16,0.42,1.24,2195.251104,1,0.000122927773326479,0.000701827040997501,0.4,0.0072075817079141,0.00251341102548496,0.410545747547723
"Butter-nut","2012","","World",589226,867286,458584,2030043,349900,1618078,6.39,16,0.42,1.23,1971.314058,1,0.000127130677553725,0.000760709159234792,0.4,0.00716652042129368,0.00225699247262209,0.410311352730704
"Butter-nut","2013","","World",578129,877768,392896,2007377,310183,1603948,NA,NA,NA,NA,2008.074412,1,0.00012614556676786,0.000745642243495358,0.4,NA,0.00229908482377066,0.403170872634034
"Butternut squash","2010","","World",1736070,22763108,892312,967026,568796,600190,283.67,71,3.79,0.59,8028.022937,1,0.00143729381733943,0.000380798782116484,0.4,0.0508233859727502,0.00919221178361036,0.461833690355817
"Butternut squash","2011","","World",1780650,23661986,938910,884763,599923,526115,286.58,71,3.82,0.6,8561.915827,1,0.00149073305639849,0.000355204664380951,0.4,0.0513643121607486,0.00980354449824113,0.463013794379769
"Butternut squash","2012","","World",1821600,23917255,1158646,1180261,804707,785720,296.09,73,3.93,0.61,8900.281181,1,0.00150982561379938,0.000497213935274163,0.4,0.053019801980198,0.0101909888981803,0.465217830427452
"Butternut squash","2013","","World",1851136,24522500,1210850,1292064,1179516,1256161,NA,NA,NA,NA,9673.60717,1,0.0015457414410607,0.000707303929198543,0.4,NA,0.0110764838822957,0.413329529252555
"Cabbages and other brassicas","2010","","World",3457854,86839927,2884680,2153507,2848071,2170860,283.67,71,3.79,0.59,31702.311809,1,0.00504513822997196,0.00133052031469768,0.4,0.0508233859727502,0.0363003968787007,0.493499441396121
"Cabbages and other brassicas","2011","","World",3635706,91844781,3222171,2353169,3145789,2393629,286.58,71,3.82,0.6,29115.173245,1,0.00533294054084116,0.00147271910255047,0.4,0.0513643121607486,0.0333380003548286,0.491507972158969
"Cabbages and other brassicas","2012","","World",3614349,90383048,3338404,2362900,3060892,2219668,296.09,73,3.93,0.61,29380.731584,1,0.00525311868292024,0.00141354143460522,0.4,0.053019801980198,0.0336420772648502,0.493328539362574
"Cabbages and other brassicas","2013","","World",3622205,92078006,3490137,2777169,3207991,2575998,NA,NA,NA,NA,32693.018812,1,0.00534333553659762,0.00158799339580241,0.4,NA,0.0374348034476807,0.444366132380081
"Cabbages","2010","","World",3457854,86839927,2884680,2153507,2848071,2170860,283.67,71,3.79,0.59,31702.311809,1,0.00504513822997196,0.00133052031469768,0.4,0.0508233859727502,0.0363003968787007,0.493499441396121
"Cabbages","2011","","World",3635706,91844781,3222171,2353169,3145789,2393629,286.58,71,3.82,0.6,29115.173245,1,0.00533294054084116,0.00147271910255047,0.4,0.0513643121607486,0.0333380003548286,0.491507972158969
"Cabbages","2012","","World",3614349,90383048,3338404,2362900,3060892,2219668,296.09,73,3.93,0.61,29380.731584,1,0.00525311868292024,0.00141354143460522,0.4,0.053019801980198,0.0336420772648502,0.493328539362574
"Cabbages","2013","","World",3622205,92078006,3490137,2777169,3207991,2575998,NA,NA,NA,NA,32693.018812,1,0.00534333553659762,0.00158799339580241,0.4,NA,0.0374348034476807,0.444366132380081
"Caesarweed","2010","","World",174067,260086,NA,NA,NA,NA,NA,NA,NA,NA,111.560907,1,3.77251021024493e-05,NA,0.4,NA,0.000127486791540716,0.400165211893643
"Caesarweed","2011","","World",177187,273679,NA,NA,NA,NA,NA,NA,NA,NA,134.392861,1,3.88718323045989e-05,NA,0.4,NA,0.000153630463203294,0.400192502295508
"Caesarweed","2012","","World",167191,260262,NA,NA,NA,NA,NA,NA,NA,NA,119.172125,1,3.67824204911757e-05,NA,0.4,NA,0.000136201997621821,0.400172984418113
"Caesarweed","2013","","World",178613,253350,NA,NA,NA,NA,NA,NA,NA,NA,105.200735,1,3.80002535589869e-05,NA,0.4,NA,0.000120204092544147,0.400158204346103
"Cainito","2010","","World",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,1,0.00146454403562785,0.000256701252071727,0.4,0.0127708560169716,0.0117875740813739,0.426279675386045
"Cainito","2011","","World",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,1,0.00153416084753349,0.000283109708746935,0.4,0.0131783723157509,0.0143758463011751,0.429371489173206
"Cainito","2012","","World",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,1,0.00162786052457305,0.000353338445153413,0.4,0.013612908338929,0.0153015294064294,0.430895636715085
"Cainito","2013","","World",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,1,0.00166628761906341,0.000385471735324011,0.4,NA,0.0154460294807815,0.417497788835169
"Calabash","2010","","World",1736070,22763108,892312,967026,568796,600190,283.67,71,3.79,0.59,8028.022937,1,0.00143729381733943,0.000380798782116484,0.4,0.0508233859727502,0.00919221178361036,0.461833690355817
"Calabash","2011","","World",1780650,23661986,938910,884763,599923,526115,286.58,71,3.82,0.6,8561.915827,1,0.00149073305639849,0.000355204664380951,0.4,0.0513643121607486,0.00980354449824113,0.463013794379769
"Calabash","2012","","World",1821600,23917255,1158646,1180261,804707,785720,296.09,73,3.93,0.61,8900.281181,1,0.00150982561379938,0.000497213935274163,0.4,0.053019801980198,0.0101909888981803,0.465217830427452
"Calabash","2013","","World",1851136,24522500,1210850,1292064,1179516,1256161,NA,NA,NA,NA,9673.60717,1,0.0015457414410607,0.000707303929198543,0.4,NA,0.0110764838822957,0.413329529252555
"Canary seed","2010","","World",272841,211135,206665,124119,213740,122061,2.12,6,0.18,0.02,86.233317,1,4.88256219999579e-05,8.08840974272664e-05,0.4,0.000455332516499421,9.84854981356754e-05,0.400683527734062
"Canary seed","2011","","World",224566,201924,214706,160375,230223,174510,2.17,7,0.18,0.02,112.779121,1,4.16579089280451e-05,0.000104610115722917,0.4,0.000463776180374049,0.000128881704425998,0.400738925909451
"Canary seed","2012","","World",248212,222470,190439,146116,179668,134293,2.06,6,0.17,0.02,121.921356,1,4.60119505796322e-05,8.39453553790686e-05,0.4,0.000445200119849867,0.000139349997682989,0.400714507423492
"Canary seed","2013","","World",213537,195407,223303,168145,210688,159935,NA,NA,NA,NA,100.929954,1,3.97883211174782e-05,9.94961506268237e-05,0.4,NA,0.000115313845471698,0.400254598317216
"Candlenut","2010","","World",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,1,0.000374877364657881,0.00021926065019494,0.4,0.000501272736027993,0.00113629486794389,0.402231705618825
"Candlenut","2011","","World",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,1,0.000403684919380912,0.000244106367594014,0.4,0.000508027667127696,0.00171664383753063,0.402872462791633
"Candlenut","2012","","World",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,1,0.000425331607060283,0.000252177068070533,0.4,0.000508027667127696,0.00187939531164615,0.403064931653905
"Candlenut","2013","","World",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,1,0.000435148479001815,0.000337638814868653,0.4,NA,0.00191264035258448,0.402685427646455
"Canola","2010","","World",3457854,86839927,2884680,2153507,2848071,2170860,283.67,71,3.79,0.59,31702.311809,1,0.00504513822997196,0.00133052031469768,0.4,0.0508233859727502,0.0363003968787007,0.493499441396121
"Canola","2011","","World",3635706,91844781,3222171,2353169,3145789,2393629,286.58,71,3.82,0.6,29115.173245,1,0.00533294054084116,0.00147271910255047,0.4,0.0513643121607486,0.0333380003548286,0.491507972158969
"Canola","2012","","World",3614349,90383048,3338404,2362900,3060892,2219668,296.09,73,3.93,0.61,29380.731584,1,0.00525311868292024,0.00141354143460522,0.4,0.053019801980198,0.0336420772648502,0.493328539362574
"Canola","2013","","World",3622205,92078006,3490137,2777169,3207991,2575998,NA,NA,NA,NA,32693.018812,1,0.00534333553659762,0.00158799339580241,0.4,NA,0.0374348034476807,0.444366132380081
"Capers","2010","","World",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,1,0.0162048267894583,0.00173757695124737,0.4,0.0508233859727502,0.0889299152702887,0.557695704983745
"Capers","2011","","World",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,1,0.0162573077966097,0.00177788477971017,0.4,0.0513643121607486,0.102388621952953,0.571788126690022
"Capers","2012","","World",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,1,0.0169321687834934,0.00163089025537678,0.4,0.053019801980198,0.105784165156163,0.577367026175232
"Capers","2013","","World",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,1,0.0173510891901523,0.00178277574923765,0.4,NA,0.109261960648607,0.528395825587997
"Carambola","2010","","World",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,1,0.00146454403562785,0.000256701252071727,0.4,0.0127708560169716,0.0117875740813739,0.426279675386045
"Carambola","2011","","World",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,1,0.00153416084753349,0.000283109708746935,0.4,0.0131783723157509,0.0143758463011751,0.429371489173206
"Carambola","2012","","World",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,1,0.00162786052457305,0.000353338445153413,0.4,0.013612908338929,0.0153015294064294,0.430895636715085
"Carambola","2013","","World",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,1,0.00166628761906341,0.000385471735324011,0.4,NA,0.0154460294807815,0.417497788835169
"Carapa","2010","","World",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,1,0.000374877364657881,0.00021926065019494,0.4,0.000501272736027993,0.00113629486794389,0.402231705618825
"Carapa","2011","","World",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,1,0.000403684919380912,0.000244106367594014,0.4,0.000508027667127696,0.00171664383753063,0.402872462791633
"Carapa","2012","","World",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,1,0.000425331607060283,0.000252177068070533,0.4,0.000508027667127696,0.00187939531164615,0.403064931653905
"Carapa","2013","","World",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,1,0.000435148479001815,0.000337638814868653,0.4,NA,0.00191264035258448,0.402685427646455
"Cardamoms","2010","","World",295642,66669,60659,633089,66312,628118,1.8,6,0.19,0.16,145.672326,1,4.43855350435799e-05,0.000279270675970823,0.4,0.00109436237463249,0.00016654598631137,0.401584564571958
"Cardamoms","2011","","World",304119,73974,67051,828925,69945,742976,2.09,7,0.23,0.19,173.549278,1,4.59432523162797e-05,0.000329696376819995,0.4,0.00129185047659049,0.000198466420280423,0.401865956526007
"Cardamoms","2012","","World",320044,91402,75902,744627,84199,719351,2.04,7,0.22,0.19,196.936753,1,4.90644129661488e-05,0.000320712692089018,0.4,0.00128340681271586,0.000225246189870741,0.401878430107642
"Cardamoms","2013","","World",335363,96243,80334,680181,87083,663201,NA,NA,NA,NA,279.991983,1,5.14397904629316e-05,0.000297093374677938,0.4,NA,0.000320348372670334,0.400668881537811
"Carneros Yucca","2010","","World",375939,276134,NA,NA,NA,NA,NA,NA,NA,NA,83.921461,1,6.65168234222474e-05,NA,0.4,NA,9.58383132212717e-05,0.400162355136644
"Carneros Yucca","2011","","World",382836,281306,NA,NA,NA,NA,NA,NA,NA,NA,102.302727,1,6.77436365334893e-05,NA,0.4,NA,0.000116885735752278,0.400184629372286
"Carneros Yucca","2012","","World",389075,284142,NA,NA,NA,NA,NA,NA,NA,NA,93.506102,1,6.87565155230403e-05,NA,0.4,NA,0.000106813182358958,0.400175569697882
"Carneros Yucca","2013","","World",387491,285396,NA,NA,NA,NA,NA,NA,NA,NA,89.382532,1,6.86031627357347e-05,NA,0.4,NA,0.000102091498872838,0.400170694661609
"Caroa","2010","","World",375939,276134,NA,NA,NA,NA,NA,NA,NA,NA,83.921461,1,6.65168234222474e-05,NA,0.4,NA,9.58383132212717e-05,0.400162355136644
"Caroa","2011","","World",382836,281306,NA,NA,NA,NA,NA,NA,NA,NA,102.302727,1,6.77436365334893e-05,NA,0.4,NA,0.000116885735752278,0.400184629372286
"Caroa","2012","","World",389075,284142,NA,NA,NA,NA,NA,NA,NA,NA,93.506102,1,6.87565155230403e-05,NA,0.4,NA,0.000106813182358958,0.400175569697882
"Caroa","2013","","World",387491,285396,NA,NA,NA,NA,NA,NA,NA,NA,89.382532,1,6.86031627357347e-05,NA,0.4,NA,0.000102091498872838,0.400170694661609
"Carobs","2010","","World",91921,184159,NA,NA,NA,NA,283.67,71,3.79,0.59,91.774682,1,2.23599179229844e-05,NA,0.4,0.0508233859727502,0.000104830624230555,0.450950576514904
"Carobs","2011","","World",88738,195654,NA,NA,NA,NA,286.58,71,3.82,0.6,81.798409,1,2.25237164364967e-05,NA,0.4,0.0513643121607486,9.34073178535262e-05,0.451480243195039
"Carobs","2012","","World",85575,170926,NA,NA,NA,NA,296.09,73,3.93,0.61,66.948213,1,2.07855000081144e-05,NA,0.4,0.053019801980198,7.64031381696968e-05,0.453116990618376
"Carobs","2013","","World",85175,152863,NA,NA,NA,NA,NA,NA,NA,NA,65.464167,1,1.97802811276266e-05,NA,0.4,NA,7.4703835019552e-05,0.400094484116147
"Carrots","2010","","World",1168725,34956864,2029250,952662,2171953,959892,283.67,71,3.79,0.59,10765.01962,1,0.00199995643660087,0.00069125274326544,0.4,0.0508233859727502,0.0123262029707824,0.465840798123399
"Carrots","2011","","World",1204414,36565572,2227002,1114323,2301932,1110407,286.58,71,3.82,0.6,12572.877126,1,0.00208949113442809,0.00078319541573434,0.4,0.0513643121607486,0.0143962856737166,0.468633284384628
"Carrots","2012","","World",1192622,37291861,2179163,1089379,2273590,1102940,296.09,73,3.93,0.61,12749.252558,1,0.00212605046431532,0.000773440691082405,0.4,0.053019801980198,0.0145982439197587,0.470517537055354
"Carrots","2013","","World",1141554,38033338,2351989,1250679,2371111,1220152,NA,NA,NA,NA,14694.028918,1,0.00215797095257979,0.00084761148636711,0.4,NA,0.0168251052130577,0.419830687652005
"Cashews","2010","","World",5822507,5958751,833195,2565198,1084720,2757156,6.02,15,0.4,1.15,3625.838178,1,0.00111937800960396,0.00130329712614328,0.4,0.00670799770466104,0.00415150116649452,0.413282174006903
"Cashews","2011","","World",6307249,6343465,1203393,3874087,1414808,4157421,6.34,16,0.42,1.24,4730.590465,1,0.00120671747946769,0.00195796535563736,0.4,0.0072075817079141,0.00541649500188023,0.415788759544899
"Cashews","2012","","World",6423682,6325362,1577818,3883074,1510343,4250612,6.39,16,0.42,1.23,4269.234118,1,0.00122188491052486,0.00204930478213774,0.4,0.00716652042129368,0.00488822007388176,0.415325930187838
"Cashews","2013","","World",6628341,6377558,1636109,3910892,1764870,3827430,NA,NA,NA,NA,4090.093426,1,0.0012529633134347,0.00187469361640978,0.4,NA,0.00468309547381227,0.407810752403657
"Cassava","2010","","World",19726464,240783482,34366256,4577657,32201849,4083271,37.97,36,0.24,0.06,38745.865699,1,0.0153925298915982,0.00645495269360552,0.4,0.00670745931658824,0.0443656005944157,0.472920542496208
"Cassava","2011","","World",20637545,253511158,34974213,5808587,34599699,5424299,39.66,38,0.25,0.07,44122.138486,1,0.0161879469212492,0.00711653473625633,0.4,0.00704236010604573,0.05052168826487,0.480868530028421
"Cassava","2012","","World",23276580,261524990,48361293,6983395,43566767,6063290,40.47,38,0.25,0.07,44360.207993,1,0.0169747105699462,0.00922045564702405,0.4,0.00717914746081471,0.0507942891567551,0.48416860283454
"Cassava","2013","","World",23682582,261591709,47016697,7070645,45695005,6529345,NA,NA,NA,NA,45371.26317,1,0.0170344272656236,0.00923789557152211,0.4,NA,0.0519519953513383,0.478224318188484
"Castor bean","2010","","World",1532610,1741152,511767,784600,504418,712909,0.34,1,0.07,0.09,831.027652,1,0.000303688110129503,0.000377458546514267,0.4,0.000501272736027993,0.000951310383399022,0.402133729776071
"Castor bean","2011","","World",2179891,2742188,468435,1063463,491250,1038288,0.38,1,0.08,0.09,1458.068754,1,0.000445939272991792,0.00051191784465511,0.4,0.000508027667127696,0.00166930222455414,0.403135187009329
"Castor bean","2012","","World",1737223,2245950,562932,886402,580779,853511,0.38,1,0.08,0.09,1143.170216,1,0.00035856018775496,0.000445105433431365,0.4,0.000508027667127696,0.00130872844341838,0.402620421731732
"Castor bean","2013","","World",1459013,1935477,581980,855910,707304,910057,NA,NA,NA,NA,883.604792,1,0.000303717659933196,0.000472102206429115,0.4,NA,0.00101151370568661,0.401787333572049
"Ceara","2010","","World",NA,32652,NA,NA,NA,NA,NA,NA,NA,NA,22.953075,1,NA,NA,0.4,NA,2.60266157475772e-05,0.400026026615748
"Ceara","2011","","World",NA,38803,NA,NA,NA,NA,NA,NA,NA,NA,38.705732,1,NA,NA,0.4,NA,4.40641561359824e-05,0.400044064156136
