cover plant	Indigofera arrecta Hochst. ex Rich.	Bengal indigo
cover plant	Indigofera galegoides DC.	
cover plant	Indigofera hendecaphylla Jacq.	creeping indigo
cover plant	Indigofera hirsuta L.	citrus
cover plant	Indigofera trita L.f., sensu lato	
cover plant	Kummerowia stipulacea (Maxim.) Makino	Korean lespedeza
cover plant	Lablab purpureus subsp. purpureus	
cover plant	Lathyrus latifolius L.	perennial pea
cover plant	Lathyrus sylvestris L.	flat pea
cover plant	Lespedeza virgata (Thunb.) DC.	virgate lespedeza
cover plant	Mastersia bakeri (Koord.) Backer ex Koord.	cocosnut
cover plant	Mimosa diplotricha C. Wright ex Sauvalle	giant sensitive plant
cover plant	Mimosa pudica L., , p.p.	humble plant
cover plant	Mimosa scabrella Benth.	
cover plant	Mucuna Cochinchinensis Group	Lyon bean
cover plant	Mucuna Pachylobia Group	fleshy pod bean
cover plant	Piper aduncum L.	
cover plant	Portulaca pilosa L.	rose-flowered purslane
cover plant	Pseudeminia comosa (Bak.) Verdc.	
cover plant	Psophocarpus scandens (Endl.) Verdc.	banana
cover plant	Pueraria montana (Lour.) Merr.	kudzu
cover plant	Pueraria montana var. lobata (Willd.) Maesen & Almeida	Japanese arrowroot
cover plant	Pueraria phaseoloides (Roxb.) Benth.	citrus
cover plant	Quercus serrata Thunb.	Japanese oak
cover plant	Rubus bifrons Vest	
cover plant	Rubus hispidus L.	groundberry (USA)
cover plant	Rubus laciniatus Willd.	cut-leaved blackberry (USA)
cover plant	Rubus montanus Libert ex Lejeune	
cover plant	Rubus xanthocarpus Bureau & Franch.	
cover plant	Saxifraga stolonifera Curtis	mother-in-thousands
cover plant	Senna alata (L.) Roxb.	candlestick cassia
cover plant	Senna hirsuta (L.) Irwin & Barneby	
cover plant	Sesbania cannabina (Retz.) Pers.	cocos
cover plant	Sesbania sericea (Willd.) Link	banana
cover plant	Shuteria vestita Wight & Arn.	cinchona
cover plant	Stylosanthes guianensis (Aubl.) Sw.	Brazilian lucerne
cover plant	Stylosanthes humilis H.B.K.	Townsville lucerne
cover plant	Tephrosia sinapou (Buchoz) A. Cheval.	
cover plant	Tephrosia vogelii Hook.f.	cocosnut
cover plant	Vicia benghalensis L.	purple vetch
cover plant	Vicia villosa Cavill. subsp. villosa	hairy vetch
cover plant	Vicia villosa subsp. eriocarpa (Hausskn.) P.W. Ball	lana vetch (USA)
cover plant	Vicia villosa subsp. varia (Host) Corb.	namoi vetch (Australia)
cover plant	Vigna hosei (Craib) Backer	oil-palm
cover plant	Vigna marina (Burm.) Merrill	dune bean (Australia)
crop	Beta vulgaris var. rapacea Koch, sensu stricto	beet
crop	Beta vulgaris var. rapacea Koch, sensu stricto	beet
crop	Mirabilis expansa (Ruiz & Pav.) Standley	
crop	Opuntia streptacantha var. pachona (Griff.) Hammer	
distillery	Armeniaca brigantiaca (Villars) Persoon	Briançon apricot
distillery	Cerasus puddum Seringe ex DC.	wild Himalayan cherry
distillery	Cerasus serrulata G. Don ex Loud.	Oriental cherry
distillery	Cerasus vulgaris Caproniana Group	amarelles
distillery	Cerasus vulgaris Mill.	sour cherry
distillery	Cycas szechuanensis C.Y. Cheng & L.K. Fu	
distillery	Malus domestica Borkh.	apple
distillery	Persica vulgaris Mill.	clingstone
distillery	Prunus cerasifera Ehrh.	almond
distillery	Prunus cerasifera subsp. macrocarpa Erëmin & Garkov.	
distillery	Prunus domestica subsp. domestica	plum
distillery	Prunus domestica subsp. insititia (L.) Bonnier & Layens	bullace
distillery	Prunus domestica subsp. pomariorum (Boutigny) Werneck	
distillery	Prunus domestica subsp. prisca Bertsch ex Werneck	
distillery	Prunus domestica subsp. rotunda Werneck	greengage
distillery	Prunus domestica subsp. syriaca (Borkh.) Janchen ex Mansfeld	yellow plum
distillery	Prunus spinosa L.	blackthorn
distillery	Sorbus aucuparia var. rossica Späth ex Koehne	
distillery	Sorbus domestica L.	service tree
distillery	Sorbus torminalis (L.) Crantz	wild service tree
drinks	Akebia quinata (Thunb.) Decne.	akebi
drinks	Albizia lebbekoides (DC.) Benth.	black siris
drinks	Amelanchier alnifolia (Nutt.) Nutt.	juneberry
drinks	Amelanchier canadensis (L.) Medik.	juneberry
drinks	Amelanchier ovalis Medik.	service berry
drinks	Annona longiflora S. Wats.	wild cherimoya of Jalisco
drinks	Annona muricata L.	soursop
drinks	Annona squamosa L.	custardapple
drinks	Armeniaca ansu (Maxim.) Kostina ex Kom.	Ansu apricot
drinks	Armeniaca mume (Siebold & Zucc.) Carr.	Japanese apricot
drinks	Aronia melanocarpa (Michx.) Elliott	black chokebeery
drinks	Aronia ×prunifolia (Marshall) Rehder	chokeberry
drinks	Artocarpus heterophyllus Lam.	jack
drinks	Brosimum alicastrum O. Sw.	breadnut-tree
drinks	Brosimum utile (H.B.K.) Pittier	cowtree
drinks	Carya laciniosa (Michx.f.) Loudon	kingnut hickory
drinks	Carya ovata (Mill.) K. Koch	hickory nut
drinks	Cerasus mahaleb (L.) Mill.	Mahaleb cherry
drinks	Cerasus tomentosa (Thunb.) Loisel.	Chinese bush-cherry
drinks	Ceratonia siliqua L.	carob bean
drinks	Cercidium floridum Benth.	blue paloverde
drinks	Chaenomeles japonica (Thunb.) Lindl. ex Spach, , p.p., quoad syn. Thunb.	Chinese quince
drinks	Chrysobalanus icaco L.	cocoa plum (USA)
drinks	Coluria geoides (Pall.) Ledeb.	clove oil plant
drinks	Cordeauxia edulis Hemsl.	yeheb-nut bush
drinks	Crataegus aestivalis (Walt.) Torrey & Gray, , p.p.,  excl. C. opaca Hook. & Arnott (1835).	jellymaker (North America)
drinks	Crataegus opaca Hook. & Arnott	mayhaw (North America)
drinks	Crataegus rufula Sargent	mayhaw (North America)
drinks	Cydonia oblonga Mill.	quince
drinks	Entada phaseoloides (Stickm.) Merrill	elephant creeper
drinks	Eriobotrya japonica (Thunb.) Lindl.	Japanese medlar
drinks	Ficus auriculata Lour.	
drinks	Ficus carica L.	common fig
drinks	Ficus sycomorus subsp. gnaphalocarpa (Miq.) C.C. Berg	
drinks	Filipendula vulgaris Moench	ropwort
drinks	Fragaria chiloensis (L.) Mill.	
drinks	Fragaria moschata Weston	Hautbois strawberry
drinks	Fragaria virginiana Mill.	scarlet strawberry
drinks	Fragaria ×ananassa Duchesne	pine strawberry
drinks	Glycine max (L.) Merr.	
drinks	Hylocereus undatus (Haw.) Britt. & Rose	dragon fruit [-> for the fruits]
drinks	Hymenaea courbaril L.	anime resin tree
drinks	Lathyrus linifolius (Reich.) Bässler	heath pea
drinks	Malus domestica Borkh.	apple
drinks	Malus doumeri (Bois) Chevalier	
drinks	Malus mandshurica (Maxim.) Komarov	Manshurian crabapple
drinks	Malus melliana (Hand.-Mazz.) Rehder	
drinks	Malus orientalis Uglitzk.	
drinks	Malus sieversii (Ledeb.) Roem.	Sievers apple
drinks	Malus ×asiatica Nakai ex Matsumura	Chinese mealy apple
drinks	Malus ×prunifolia (Willd.) Borkh.	Chinese apple
drinks	Morus alba L.	white mulberry
drinks	Morus nigra L.	black mulberry
drinks	Morus rubra L.	American mulberry
drinks	Myrica esculenta Buch.-Ham. ex D. Don	box myrtle
drinks	Myrica rubra (Lour.) Siebold & Zucc.	red bayberry
drinks	Opuntia ficus-indica var. ficus-indica	Indian fig
drinks	Padus avium Mill.	cluster cherry
drinks	Padus serotina subsp. capuli (Cav. ex Spreng.) Büttner	black cherry (Ecuador)
drinks	Padus virginiana (L.) Borkh.	choke cherry
drinks	Parkia biglobosa (Jacq.) Benth.	African locust bean
drinks	Pereskia aculeata Mill.	Barbados cherry
drinks	Pereskiopsis aquosa (Weber) Britt. & Rose	
drinks	Pithecellobium dulce (Roxb.) Benth.	Madras thorn
drinks	Pourouma cecropiifolia Mart.	tree grape
drinks	Prosopis alba Griseb.	
drinks	Prosopis juliflora (Sw.) DC.	iron-wood (USA)
drinks	Prunus americana Marsh.	American plum
drinks	Prunus cerasifera subsp. macrocarpa Erëmin & Garkov.	
drinks	Prunus spinosa L.	blackthorn
drinks	Pseudeminia muxiria (Bak.) Verdc.	
drinks	Pyrus communis L., , p.p., excl. var. pyraster	dessert pears
drinks	Ribes divaricatum Dougl.	coast gooseberry
drinks	Ribes nigrum L.	black currant
drinks	Ribes odoratum Wendland f. ex Bartling & Wendland f.	buffalo currant
drinks	Ribes rubrum L., sensu stricto	garden currant
drinks	Ribes ×utile Jancz.	
drinks	Rollinia mucosa (Jacq.) Baill.	biribá
drinks	Rosa L.	brier [-> for the plants]
drinks	Rosa majalis Herrm.	cinnamon rose
drinks	Rosa multiflora Thunb.	bramble rose
drinks	Rosa odorata (Andrews) Sweet	
drinks	Rubus idaeus L.	Japanese raspberry
drinks	Rubus montanus Libert ex Lejeune	
drinks	Senna auriculata (L.) Roxb.	Tanner's cassia
drinks	Sorbus aria (L.) Crantz	common whitebeam tree
drinks	Sorbus aucuparia var. rossica Späth ex Koehne	
drinks	Sorbus domestica L.	service tree
drinks	Sorbus ×intermedia (Ehrh.) Pers.	Swedish whitebeam
drinks	Sorbus ×latifolia (Lam.) Pers.	service tree
drinks	Tamarindus indica L.	tamarind
drinks	Treculia africana Decne. ex Trécul	African breadfruit
drinks	Urera trinervis (Hochst.) Friis & Immelman	
drug	Acacia catechu (L.f.) Willd.	catechu tree
drug	Agrimonia procera Wallroth	fragrant agrimony
drug	Anadenanthera peregrina (L.) Spegazzini	
drug	Armeniaca ansu (Maxim.) Kostina ex Kom.	Ansu apricot
drug	Artocarpus heterophyllus Lam.	jack
drug	Asarum himalaycum Hook.f. & Thoms. ex Klotzsch	
drug	Asarum sieboldii Miq.	Chinese wild ginger
drug	Cannabis sativa subsp. indica (Lam.) Small & Cronquist	hashish
drug	Cannabis sativa subsp. sativa	hemp
drug	Carya illinoinensis (Wangenh.) K. Koch	Illinois nut
drug	Cerasus avium subsp. duracina (L.) Janchen	bigarreau-cherries
drug	Coptis deltoidea C.Y. Cheng & Hsiao	
drug	Corydalis yanhusuo W.T. Wang	
drug	Crataegus sanguinea Pall.	
drug	Cydonia oblonga Mill.	quince
drug	Eucommia ulmoides Oliv.	gutta-percha tree
drug	Filipendula vulgaris Moench	ropwort
drug	Geum urbanum L.	herb bennet
drug	Houttuynia cordata Thunb.	heart leaf
drug	Hydrastis canadensis L.	eye-root
drug	Juglans cinerea L.	butternut (USA)
drug	Juglans regia subsp. regia	English walnut
drug	Laurocerasus macrophylla (Siebold & Zucc.) Schneider	
drug	Magnolia biondii Pampan.	
drug	Mespilus germanica L.	medlar
drug	Mespilus germanica var. apyrena DC. ex Lam. & DC.	
drug	Papaver somniferum subsp. somniferum	chessbolls
drug	Piper methysticum G. Forst.	kava
drug	Psilocybe aztecorum Heim	
drug	Psilocybe caerulescens Murr.	
drug	Psilocybe cubensis (Earle) Sing.	San Isidro
drug	Psilocybe cyanescens (Berk. & Br.) Wakefield	dung mushroom
drug	Psilocybe mexicana Heim	
drug	Psilocybe semilanceata (Fr.) Kummer	liberty cap
drug	Quercus acutissima Carruthers	
drug	Rosa banksiae Aiton	Banksian rose
drug	Rosa chinensis Jacq.	Bengal rose
drug	Rosa damascena Mill.	Damasc rose
drug	Rosa foetida Herrm.	Austrian brier
drug	Rosa gallica L.	French rose
drug	Rosa macrophylla Lindl.	
drug	Rosa majalis Herrm.	cinnamon rose
drug	Rosa moschata Herrm.	musk rose
drug	Rosa ×alba L.	white cottage rose
drug	Rosa ×centifolia L.	cabbage rose
drug	Senna obtusifolia (L.) Irwin & Barneby	
drug	Volvariella speciosa (Fr.: Fr.) Sing.	beautiful volvariella
dye	Acacia catechu (L.f.) Willd.	catechu tree
dye	Acacia cultriformis A. Cunn. ex G. Don	knife acacia
dye	Albizia lebbek (L.) Benth.	chatter box tree
dye	Amygdalus bucharica Korsh.	Bucharian almond
dye	Annona reticulata L.	bullock's heart
dye	Archidendron jiringa (Jack) Nielsen	djenkol tree
dye	Aronia ×prunifolia (Marshall) Rehder	chokeberry
dye	Artocarpus lakoochus Roxb.	lakoocha
dye	Artocarpus rigidus subsp. asperulus (Gagnep.) Jarrett	
dye	Baphia nitida Afzel. ex Lodd.	camwood
dye	Bauhinia purpurea L.	camel's foot tree
dye	Bauhinia variegata L.	mountain ebony
dye	Berberis vulgaris L.	barberry
dye	Butea monosperma (Lam.) Taub.	butea tree
dye	Caesalpinia brevifolia (Clos) Benth.	
dye	Caesalpinia coriaria (Jacq.) Willd.	American sumac
dye	Caesalpinia sappan L.	Japan wood tree
dye	Caesalpinia spinosa (Molina) Kuntze	tara bean
dye	Celtis occidentalis L.	American nettle tree (America)
dye	Ceratonia siliqua L.	carob bean
dye	Cercis siliquastrum L.	caper [-> for the buds]
dye	Chrysobalanus icaco L.	cocoa plum (USA)
dye	Coccoloba uvifera (L.) L.	horse wood
dye	Cordeauxia edulis Hemsl.	yeheb-nut bush
dye	Diphysa robinioides Benth. ex Benth. & Oerst.	
dye	Fallopia japonica (Houtt.) Ronse Decraene	Japanese fleeceflower
dye	Ficus glumosa Del.	
dye	Ficus religiosa L.	bo tree
dye	Fumaria officinalis L.	earth smoke
dye	Gleditsia amorphoides (Griseb.) Taub.	
dye	Haematoxylum campechianum L.	blackwood
dye	Indigofera arrecta Hochst. ex Rich.	Bengal indigo
dye	Indigofera articulata Gouan	
dye	Indigofera caroliniana Mill.	
dye	Indigofera coerulea Roxb.	
dye	Indigofera dosua Buch.-Ham. ex D. Don	
dye	Indigofera hendecaphylla Jacq.	creeping indigo
dye	Indigofera oblongifolia Forssk.	
dye	Indigofera suffruticosa Mill.	anil
dye	Indigofera suffruticosa subsp. guatimalensis (Mociño, Sessé & Cerv. ex Prain & Baker) de Kort & Thijsse	Guatemala indigo
dye	Indigofera tinctoria L.	common indigo
dye	Inga vera subsp. vera	
dye	Juglans cinerea L.	butternut (USA)
dye	Juglans neotropica Diels ex Urb.	Andean walnut
dye	Juglans nigra L.	black walnut
dye	Juglans regia subsp. regia	English walnut
dye	Lonchocarpus cyanescens (Schum. & Thonn.) Benth.	indigo vine
dye	Lonchocarpus laxiflorus Guill. & Perr.	Senegal lilac
dye	Macleaya cordata (Willd.) R. Br.	plume poppy
dye	Maclura pomifera (Raf.) C.K. Schneider	bow-wood
dye	Mirabilis jalapa L.	false jalap
dye	Morus nigra L.	black mulberry
dye	Myrica gale L.	bog myrtle
dye	Nandina domestica Thunb.	heavenly bamboo
dye	Padus avium Mill.	cluster cherry
dye	Papaver somniferum subsp. somniferum	chessbolls
dye	Parinari curatellifolia Planch. ex Benth.	grys-apple
dye	Peltophorum pterocarpum (DC.) Backer ex K. Heyne	copper pod
dye	Peumus boldus Mol.	
dye	Pithecellobium dulce (Roxb.) Benth.	Madras thorn
dye	Pterocarpus erinaceus Poir.	African kino
dye	Pterocarpus marsupium Roxb.	gum kino
dye	Pterocarpus santalinus L.f.	red sandal wood tree
dye	Pterocarpus soyauxii Taub.	African padauk
dye	Quercus infectoria G. Olivier	gall oak
dye	Quercus leucotrichophora A. Camus	bau oak
dye	Quercus serrata Thunb.	Japanese oak
dye	Quercus variabilis Blume	Chinese cork oak
dye	Raphiolepis umbellata (Thunb.) Makino	
dye	Rivina humilis L.	rouge plant (America)
dye	Rosa macrophylla Lindl.	
dye	Senna auriculata (L.) Roxb.	Tanner's cassia
dye	Senna tora (L.) Roxb.	foetid cassia
dye	Sophora japonica L.	Japanese pagoda tree
dye	Tamarindus indica L.	tamarind
dye	Urtica dioica L.	common nettle
dye	Urtica urens L.	dog nettle
dye plant	Atriplex hortensis L.	French spinach
dye plant	Berberis cretica L.	
dye plant	Berberis integerrima Bunge	
dye plant	Celosia argentea L.	green soko
dye plant	Phytolacca chilensis Miers	
eating	Acacia laeta R. Br.	
eating	Acacia macrostachya Rchb. ex G. Don	
eating	Acanthocereus tetragonus (L.) Humlk.	
eating	Acioa guianensis Aubl.	
eating	Agriophyllum gobicum Bunge	
eating	Akebia quinata (Thunb.) Decne.	akebi
eating	Albizia procera (Roxb.) Benth.	forest siris
eating	Amelanchier alnifolia (Nutt.) Nutt.	juneberry
eating	Amelanchier canadensis (L.) Medik.	juneberry
eating	Amphicarpaea bracteata (L.) Fern.	ground-bean
eating	Amphicarpaea edgeworthii Benth.	
eating	Amygdalus bucharica Korsh.	Bucharian almond
eating	Anredera cordifolia (Ten.) Steenis	basell potatoes [-> for the bulbs]
eating	Arachis villosulicarpa Hoehne	
eating	Armeniaca ansu (Maxim.) Kostina ex Kom.	Ansu apricot
eating	Armeniaca manshurica (Maxim.) Skvorc.	apricot
eating	Armeniaca vulgaris Lam.	almond
eating	Artocarpus altilis (Parkinson) Fosberg	breadfruit tree
eating	Artocarpus elasticus Reinw. ex Blume	wild breadfruit-tree
eating	Artocarpus gomezianus subsp. zeylanicus Jarrett	
eating	Artocarpus heterophyllus Lam.	jack
eating	Artocarpus hirsutus Lam.	coffee
eating	Artocarpus integer (Thunb.) Merr., , p.p.	champedak
eating	Artocarpus lakoochus Roxb.	lakoocha
eating	Artocarpus nitidus subsp. lingnanensis (Merr.) Jarrett	
eating	Artocarpus odoratissimus Blanco	marang
eating	Artocarpus rigidus subsp. asperulus (Gagnep.) Jarrett	
eating	Artocarpus sericicarpus Jarrett	
eating	Artocarpus tonkinensis A. Chev. ex Gagnep.	
eating	Bauhinia rufescens Lam.	
eating	Beilschmiedia anay (S.F. Blake) Kosterm.	
eating	Berberis empetrifolia Lam.	
eating	Berberis integerrima Bunge	
eating	Brosimum utile (H.B.K.) Pittier	cowtree
eating	Broussonetia kazinoki Siebold	paper mulberry
eating	Broussonetia papyrifera (L.) L'Hér.	paper mulberry
eating	Caesalpinia digyna Rottl.	teri-pod plant
eating	Carpobrotus edulis (L.) N.E. Br.	hottentot fig
eating	Carya illinoinensis (Wangenh.) K. Koch	Illinois nut
eating	Carya ovalis (Wangenh.) Sargent	false shagbark
eating	Carya ovata (Mill.) K. Koch	hickory nut
eating	Cassia leiandra Benth.	
eating	Castanea dentata Borkh.	American chestnut (USA)
eating	Castanea henryi (Skan) Rehder & Wils. ex Sargent	Henry chestnut
eating	Castanea seguini Dode	seguin chestnut
eating	Castanopsis acuminatissima (Blume) A. DC. ex Hance	
eating	Castanopsis argentea (Blume) A. DC.	
eating	Castanopsis boisii Hickel & Camus	
eating	Castanopsis javanica (Blume) A. DC.	
eating	Castanopsis tribuloides (Lindl.) A. DC. ex Seem.	
eating	Castanospermum australe A. Cunn. & Fras. ex Hook.	Australian chestnut
eating	Castilla ulei Warb.	rubber tree
eating	Cecropia peltata L.	Congo pump
eating	Celtis aculeata Sw.	
eating	Celtis australis L.	European hackberry
eating	Celtis occidentalis L.	American nettle tree (America)
eating	Celtis reticulata Torr.	netleaf hackberry
eating	Cerasus avium subsp. duracina (L.) Janchen	bigarreau-cherries
eating	Cerasus avium subsp. juliana (L.) Janchen	cherry
eating	Cerasus besseyi (L.H. Bailey) Lunell	Bessey's cherry
eating	Cerasus pseudocerasus (Lindl.) G. Don	Chinese fruiting cherry
eating	Cerasus puddum Seringe ex DC.	wild Himalayan cherry
eating	Cerasus vulgaris Mill.	sour cherry
eating	Cerasus ×gondouini Poiteau & Turpin ex Duhamel	duke cherry
eating	Cereus repandus (L.) Mill.	
eating	Chrysobalanus icaco L.	cocoa plum (USA)
eating	Cicer arietinum subsp. arietinum	Bengal gram
eating	Coccoloba ascendens Duss	
eating	Coccoloba diversifolia Jacq.	pigeon plum
eating	Coccoloba latifolia Lam.	
eating	Coccoloba pubescens L.	
eating	Coccoloba retusa Griseb.	
eating	Corylus americana Marsh.	American filbert (USA)
eating	Corylus avellana var. avellana	filbert
eating	Corylus avellana var. grandis Aiton	cob-nut
eating	Corylus chinensis Franch.	Chinese filbert
eating	Corylus colurna L.	Byzantine filbert
eating	Corylus maxima Mill.	giant filbert
eating	Corylus pontica K. Koch	
eating	Corylus sieboldiana var. mandshurica (Maxim. & Rupr.) Schneider ex Sargent	Manchurian filbert
eating	Corylus sieboldiana var. sieboldiana	Siebold filbert
eating	Couepia bracteosa Benth.	
eating	Couepia chrysocalyx (Poeppig & Endl.) Benth. ex Hook.f.	
eating	Couepia longipendula Pilger	
eating	Couepia ovalifolia (Schott) Benth.	
eating	Couepia polyandra (H.B.K.) Rose	
eating	Couepia rufa Ducke	
eating	Couepia subcordata Benth. ex Hook.f.	
eating	Crataegus kansuensis Wilson	
eating	Crataegus mexicana Moçiño & Sessé ex DC.	apple
eating	Crataegus orientalis subsp. orientalis	
eating	Crataegus pinnatifida var. major Br.	
