"crop_name","country_iso2","country_name","year","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us","gp_index_crops","gp_index_crops_lives_products","gp_index_food_supply","gp_index_value_agricultural_production","compose_index"
"Sugar apple","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00813930262286523,0.00431173939717596,0.0873791909051461,0.0382538235160735,0.0345210141103152
"Sugar apple","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00833143809531704,0.00485669709996857,NA,0.0386150737019537,0.0172677362990798
"Sugar beets","","World","2010",4694052,228306986,1072798,63375,852299,43467,0.02,0,0,0,12153.247515,0.0632765830083173,0.0015302294323178,8.44366387462848e-06,0.034789474600299,0.0249011826762022
"Sugar beets","","World","2011",5073089,278726573,1058653,84353,1361134,98721,0.02,0,0,0,16274.332844,0.0767955102895009,0.00202631004105774,8.44366387462848e-06,0.0465865706498577,0.0313542086610727
"Sugar beets","","World","2012",4834267,269539263,947198,74211,966003,78883,0.02,0,0,0,15360.614314,0.0742146235599014,0.00161953068948103,8.44366387462848e-06,0.0439709428721899,0.0299533851963617
"Sugar beets","","World","2013",4352472,247680490,796758,66466,598665,45610,NA,NA,NA,NA,13616.651724,0.0681339070536721,0.00118076460695607,NA,0.0389786428981296,0.0360977715195859
"Sugarcane","","World","2010",23679835,1683040035,0,0,0,0,11.89,3,0.02,0.02,78997.189483,0.458904016782937,0,0.0122074307613419,0.226138194846034,0.174312410597578
"Sugarcane","","World","2011",25537996,1794327152,0,0,0,0,12.5,4,0.02,0.02,86373.31868,0.489450391657704,0,0.0131786986372563,0.247253240438181,0.187470582683286
"Sugarcane","","World","2012",26062039,1830940831,0,0,0,0,12.75,4,0.02,0.02,106859.264065,0.499439781211049,0,0.013389790234122,0.305896691393249,0.204681565709605
"Sugarcane","","World","2013",26911359,1901685780,0,0,0,0,NA,NA,NA,NA,85974.952275,0.518628284671389,0,NA,0.246112869305938,0.254913717992442
"Sunflowers","","World","2010",23069510,31453155,14585356,9798016,14034888,8849137,3.99,34,0.02,3.8,13111.10553,0.0242386623237912,0.0581402672829742,0.113243628502452,0.0375314568944479,0.0582885037509164
"Sunflowers","","World","2011",25649159,40135571,16904198,14623490,17738454,14326066,4.03,35,0.02,3.87,20113.164321,0.028307159783762,0.0836928011557808,0.11546628080484,0.0575756815361464,0.0712604808201322
"Sunflowers","","World","2012",25071000,36607614,21316042,17179960,22146970,16511323,4.22,36,0.03,4.03,19755.273109,0.0269793615988102,0.0995155078957215,0.120199658554947,0.0565511754494739,0.0758114258747381
"Sunflowers","","World","2013",26160203,45295576,19331680,16541356,20432213,16004866,NA,NA,NA,NA,21039.067854,0.0300176054617929,0.0946300726293146,NA,0.0602261903316236,0.061624622807577
"Sunn hemp","","World","2010",174067,260086,NA,NA,NA,NA,NA,NA,NA,NA,111.560907,0.000188625510512246,NA,NA,0.00031871697885179,0.000253671244682018
"Sunn hemp","","World","2011",177187,273679,NA,NA,NA,NA,NA,NA,NA,NA,134.392861,0.000194359161522995,NA,NA,0.000384076158008235,0.000289217659765615
"Sunn hemp","","World","2012",167191,260262,NA,NA,NA,NA,NA,NA,NA,NA,119.172125,0.000183912102455879,NA,NA,0.000340504994054552,0.000262208548255215
"Sunn hemp","","World","2013",178613,253350,NA,NA,NA,NA,NA,NA,NA,NA,105.200735,0.000190001267794935,NA,NA,0.000300510231360366,0.00024525574957765
"Sweetpotatoes","","World","2010",8316374,102433607,243069,172309,207626,148886,21.75,21,0.23,0.06,32776.95361,0.032688802989095,0.000972216103192447,0.0330179632475332,0.0938272819440315,0.0401265660709631
"Sweetpotatoes","","World","2011",8342231,105401235,266062,209144,230863,180960,21.65,21,0.23,0.06,33595.275387,0.0334869641472432,0.00114647727344687,0.032933526608787,0.0961698251898073,0.0409341983048211
"Sweetpotatoes","","World","2012",8111367,101813946,274616,210154,240036,174676,22.06,21,0.23,0.06,31534.816278,0.0323839695552193,0.00114699440709359,0.0332797168276467,0.0902715163525672,0.0392705492856317
"Sweetpotatoes","","World","2013",8367051,103399006,303549,252110,256988,218010,NA,NA,NA,NA,27586.390058,0.032977709639917,0.00135558155283448,NA,0.0789686775022882,0.0377673228983466
"Sword bean","","World","2010",4832256,3595071,NA,NA,NA,NA,NA,NA,NA,NA,2323.360526,0.00428995195801967,NA,NA,0.00665025599458286,0.00547010397630126
"Sword bean","","World","2011",4996230,3640423,NA,NA,NA,NA,NA,NA,NA,NA,2533.337487,0.00441538167541494,NA,NA,0.00725133997595058,0.00583336082568276
"Sword bean","","World","2012",5877968,4217669,NA,NA,NA,NA,NA,NA,NA,NA,3029.011416,0.00517750773559712,NA,NA,0.00867026544893856,0.00692388659226784
"Sword bean","","World","2013",6044349,4562293,NA,NA,NA,NA,NA,NA,NA,NA,3269.198798,0.00538328960015668,NA,NA,0.00935783034729353,0.00737055997372511
"Tallowtree","","World","2010",397954,957271,2133228,1665731,2308527,1724302,NA,NA,NA,NA,NA,0.000526910967165494,0.0100695625718145,NA,NA,0.00529823676948997
"Tallowtree","","World","2011",395000,950000,1959320,2181099,2022072,2171066,NA,NA,NA,NA,NA,0.000522954433686452,0.0117507873647434,NA,NA,0.00613687089921495
"Tallowtree","","World","2012",406737,985000,1393316,1441311,1603005,1594353,NA,NA,NA,NA,NA,0.000540281344613922,0.00835755499475231,NA,NA,0.00444891816968312
"Tallowtree","","World","2013",405000,995000,1217016,1118413,1546561,1404000,NA,NA,NA,NA,NA,0.000541708210361118,0.00714283451004935,NA,NA,0.00384227136020523
"Tamarind","","World","2010",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,0.0105783297029747,0.010013887153669,0.0819438251015883,0.0281209531144258,0.0326642487681644
"Tamarind","","World","2011",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,0.011057440919837,0.0127667675308709,0.0845939586923702,0.0321384012105297,0.035139142088402
"Tamarind","","World","2012",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,0.0115167023693689,0.0131657976684062,0.0873791909051461,0.0321412108078353,0.0360507254376891
"Tamarind","","World","2013",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,0.01183422719948,0.0140655710451907,NA,0.0323634710327429,0.0194210897591379
"Taro","","World","2010",1355872,9465410,NA,NA,NA,NA,5.12,6,0.08,0.01,3384.73314,0.00342699724952238,NA,0.00855024500836928,0.0096885611186283,0.00722193445883999
"Taro","","World","2011",1255771,9548644,NA,NA,NA,NA,5.28,6,0.08,0.01,3907.70727,0.00337958992358093,NA,0.00868534363036334,0.0111856366583239,0.00775019007075606
"Taro","","World","2012",1432461,9865741,NA,NA,NA,NA,5.48,6,0.08,0.01,3496.069491,0.00358527032482294,NA,0.0088542169078559,0.0100072746422993,0.00748225395832604
"Taro","","World","2013",1419767,9642307,NA,NA,NA,NA,NA,NA,NA,NA,3959.162257,0.00351773702177696,NA,NA,0.0113329326678475,0.00742533484481223
"Tarragon","","World","2010",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,0.0810241339472912,0.0158480385917066,0.345763225678197,0.222324788175722,0.166240046598229
"Tarragon","","World","2011",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,0.0812865389830482,0.016591688396281,0.348936899770159,0.255971554882383,0.175696670507968
"Tarragon","","World","2012",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,0.0846608439174669,0.0153591693432372,0.359846582517087,0.264460412890408,0.18108175216705
"Tarragon","","World","2013",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,0.0867554459507617,0.0172039502151519,NA,0.273154901621517,0.125704765929144
"Tea","","World","2010",3156606,4622149,1719606,5686665,2022762,6401671,2,1,0.2,NA,10283.546196,0.00340008296679415,0.0277213753676986,NA,0.0294372325855524,0.0201862303066817
"Tea","","World","2011",3403067,4839876,1899444,6628782,1983292,6610275,2.13,1,0.21,NA,12040.047917,0.00362793320619469,0.0301507787088601,NA,0.0344654273108677,0.0227480464086408
"Tea","","World","2012",3508496,5042073,1934971,6800463,1805977,6316770,2.28,1,0.23,NA,12539.588964,0.00375407550473522,0.0297650215073605,NA,0.0358954228682725,0.0231381732934561
"Tea","","World","2013",3627510,5329138,1893353,7139831,2051373,7576418,NA,NA,NA,NA,13608.469593,0.00391193545655714,0.0332984428693446,NA,0.03895522057668,0.0253885329675272
"Teff","","World","2010",36016793,32805831,404750,151767,382999,125300,9.58,29,0.76,0.3,10175.829125,0.0335566411157908,0.0011094482657737,0.040618682426149,0.0291288796805975,0.0261034128720778
"Teff","","World","2011",33977510,27058875,335675,151255,384395,145625,9.18,27,0.73,0.28,9076.185389,0.0306339988335015,0.00110604680940992,0.0384044344551193,0.0259810189259076,0.0240313747559846
"Teff","","World","2012",31252411,26649147,343168,146524,368144,129610,9.02,27,0.71,0.28,9792.355746,0.0286399119094398,0.00105615317744501,0.0379566403984786,0.0280311416035241,0.0239209617722219
"Teff","","World","2013",31216989,26413944,348129,170993,280492,117230,NA,NA,NA,NA,8938.717089,0.0285535515426878,0.0010223873632381,NA,0.0255874995955851,0.018387812833837
"Tepary bean","","World","2010",32486941,46510911,3595456,3694939,4178460,3905076,7.22,24,1.56,0.11,33788.661932,0.0347166213748787,0.021095181040091,0.0441498029427629,0.0967234171355996,0.0491712556233331
"Tepary bean","","World","2011",32210303,46191613,3851850,4108479,4856496,4842092,7.05,24,1.52,0.1,41868.44617,0.0344411765906948,0.0245774204023329,0.0431333450351257,0.119852758827373,0.0555011752138817
"Tepary bean","","World","2012",30844784,47256489,4011952,4304353,4787454,4953739,6.78,23,1.46,0.1,38113.737625,0.0337759235166113,0.0252723860285356,0.0415110754270087,0.109104459821827,0.0524159611984956
"Tepary bean","","World","2013",31027121,47828399,4071808,4484651,4556765,4657864,NA,NA,NA,NA,41088.628853,0.0340525094811474,0.0248792070994088,NA,0.117620439169971,0.0588507185835091
"Thyme","","World","2010",927593,2103629,325132,1186048,379108,1301953,1.8,6,0.19,0.16,2146.763054,0.00119494174517894,0.00565823142425062,0.0111796447796779,0.00614472476361492,0.0060443856781806
"Thyme","","World","2011",1008818,2427596,365788,1356446,414880,1450140,2.09,7,0.23,0.19,2484.52149,0.00133634596080459,0.00637051442619013,0.0132486805383233,0.00711159838862856,0.00701678482848664
"Thyme","","World","2012",978986,2269144,374363,1245973,455369,1486093,2.04,7,0.22,0.19,2361.383969,0.00127403481466994,0.00626050451819944,0.0130501145016268,0.00675910261468299,0.00683593911229479
"Thyme","","World","2013",982860,2339135,380536,1326976,493790,1858878,NA,NA,NA,NA,2329.957545,0.00129511882070855,0.00725681670532974,NA,0.00666914074473256,0.00507369209025695
"Tobacco","","World","2010",3948518,6942801,6863138,54493512,6909953,48720264,NA,NA,NA,NA,15432.990923,0.00455841434554195,0.223398039137397,NA,0.0441781295087068,0.0907115276638819
"Tobacco","","World","2011",4220313,7480249,6900228,61513851,7042284,53568089,NA,NA,NA,NA,17300.416459,0.00488786373278807,0.2480044604388,NA,0.0495238568244128,0.100805393665333
"Tobacco","","World","2012",4172892,7591235,7400662,63192033,7535775,55674711,NA,NA,NA,NA,20096.943425,0.00488421907291189,0.256579443776133,NA,0.057529247295444,0.106330970048163
"Tobacco","","World","2013",4262548,7615414,7115226,62741988,7511269,58547076,NA,NA,NA,NA,20322.261517,0.00495263771805877,0.261664342027617,NA,0.0581742470857474,0.108263742277141
"Triticale","","World","2010",4006643,13740395,467523,88171,534444,109366,2.12,6,0.18,0.02,2293.441928,0.00638590436752166,0.00109337561824735,0.00782814777168925,0.00656461045558117,0.00546800955325986
"Triticale","","World","2011",3847757,13556983,274850,79786,347954,104847,2.17,7,0.18,0.02,3043.382668,0.00622769727418257,0.000808998852956256,0.00832657047062444,0.00871140486408325,0.00601866786546163
"Triticale","","World","2012",3639362,13651756,384016,116093,551618,173724,2.06,6,0.17,0.02,3229.976028,0.00610836090827688,0.00124263145267483,0.00762113807111816,0.00924555051126014,0.0060544202358325
"Triticale","","World","2013",3807485,14463671,590177,163565,719580,195735,NA,NA,NA,NA,3035.820389,0.00643821093003282,0.00163953988708118,NA,0.0086897569425785,0.00558916925323083
"Tung nuts","","World","2010",173120,495862,NA,NA,NA,NA,0.34,1,0.07,0.09,106.490185,0.000249961299882532,NA,0.0040570020809653,0.0003042014350814,0.00153705493864308
"Tung nuts","","World","2011",176300,500607,NA,NA,NA,NA,0.38,1,0.08,0.09,133.767874,0.00025341012673339,NA,0.00424712445378714,0.000382287058516205,0.00162760721301225
"Tung nuts","","World","2012",173053,491479,NA,NA,NA,NA,0.38,1,0.08,0.09,127.70688,0.000248762522681951,NA,0.00424712445378714,0.0003649367435711,0.00162027457334673
"Tung nuts","","World","2013",173154,483008,NA,NA,NA,NA,NA,NA,NA,NA,217.805546,0.000246605201998622,NA,NA,0.000622854872385247,0.000434730037191935
"Turmeric","","World","2010",927593,2103629,325132,1186048,379108,1301953,1.8,6,0.19,0.16,2146.763054,0.00119494174517894,0.00565823142425062,0.0111796447796779,0.00614472476361492,0.0060443856781806
"Turmeric","","World","2011",1008818,2427596,365788,1356446,414880,1450140,2.09,7,0.23,0.19,2484.52149,0.00133634596080459,0.00637051442619013,0.0132486805383233,0.00711159838862856,0.00701678482848664
"Turmeric","","World","2012",978986,2269144,374363,1245973,455369,1486093,2.04,7,0.22,0.19,2361.383969,0.00127403481466994,0.00626050451819944,0.0130501145016268,0.00675910261468299,0.00683593911229479
"Turmeric","","World","2013",982860,2339135,380536,1326976,493790,1858878,NA,NA,NA,NA,2329.957545,0.00129511882070855,0.00725681670532974,NA,0.00666914074473256,0.00507369209025695
"Turnips","","World","2010",1168725,34956864,0,0,0,0,283.67,71,3.79,0.59,10765.01962,0.00999978218300433,0,0.345763225678197,0.0308155074269559,0.0966446288220393
"Turnips","","World","2011",1204414,36565572,0,0,0,0,286.58,71,3.82,0.6,12572.877126,0.0104474556721405,0,0.348936899770159,0.0359907141842916,0.0988437674066478
"Turnips","","World","2012",1192622,37291861,0,0,0,0,296.09,73,3.93,0.61,12749.252558,0.0106302523215766,0,0.359846582517087,0.0364956097993968,0.101743111159515
"Turnips","","World","2013",1141554,38033338,0,0,0,0,NA,NA,NA,NA,14694.028918,0.010789854762899,0,NA,0.0420627630326443,0.0176175392651811
"Ulluco","","World","2010",1218971,8950085,150870,157835,137478,101979,5.12,6,0.08,0.01,2069.069745,0.00319674043846777,0.000731631753978461,0.00855024500836928,0.00592231844209781,0.00460023391072833
"Ulluco","","World","2011",1257843,9400643,161930,178870,157844,110144,5.28,6,0.08,0.01,2452.447779,0.00334211108794091,0.000812640201192061,0.00868534363036334,0.00701978358278842,0.00496496962557118
"Ulluco","","World","2012",1273960,9798676,141226,154375,188810,148987,5.48,6,0.08,0.01,2908.690011,0.00345792022743899,0.000854297188992981,0.0088542169078559,0.00832583114139966,0.00537306636642188
"Ulluco","","World","2013",1286432,9809301,148880,180834,161957,146925,NA,NA,NA,NA,2707.665689,0.00346934712974971,0.000889782324173882,NA,0.00775037515211373,0.00403650153534577
"Vanilla","","World","2010",85844,8282,6560,129419,4143,88839,1.8,6,0.19,0.16,22.487048,6.13505920633065e-05,0.000457639012266375,0.0111796447796779,6.37324817501891e-05,0.00294059171643945
"Vanilla","","World","2011",94586,8629,6319,123541,5413,112613,2.09,7,0.23,0.19,18.83971,6.74931862728971e-05,0.000497867735703639,0.0132486805383233,5.32915436777793e-05,0.00346683325099439
"Vanilla","","World","2012",98692,8079,7165,142216,5022,95764,2.04,7,0.22,0.19,16.519255,7.01908199495263e-05,0.000499167542388196,0.0130501145016268,4.66489657333131e-05,0.00341653045742446
"Vanilla","","World","2013",95838,7627,7665,214335,5187,167115,NA,NA,NA,NA,16.218146,6.80963912361548e-05,0.000797704380461402,NA,4.57870054702266e-05,0.000303862592389261
"Velvet bean","","World","2010",4832256,3595071,NA,NA,NA,NA,NA,NA,NA,NA,2323.360526,0.00428995195801967,NA,NA,0.00665025599458286,0.00547010397630126
"Velvet bean","","World","2011",4996230,3640423,NA,NA,NA,NA,NA,NA,NA,NA,2533.337487,0.00441538167541494,NA,NA,0.00725133997595058,0.00583336082568276
"Velvet bean","","World","2012",5877968,4217669,NA,NA,NA,NA,NA,NA,NA,NA,3029.011416,0.00517750773559712,NA,NA,0.00867026544893856,0.00692388659226784
"Velvet bean","","World","2013",6044349,4562293,NA,NA,NA,NA,NA,NA,NA,NA,3269.198798,0.00538328960015668,NA,NA,0.00935783034729353,0.00737055997372511
"Velvet leaf","","World","2010",174067,260086,NA,NA,NA,NA,NA,NA,NA,NA,111.560907,0.000188625510512246,NA,NA,0.00031871697885179,0.000253671244682018
"Velvet leaf","","World","2011",177187,273679,NA,NA,NA,NA,NA,NA,NA,NA,134.392861,0.000194359161522995,NA,NA,0.000384076158008235,0.000289217659765615
"Velvet leaf","","World","2012",167191,260262,NA,NA,NA,NA,NA,NA,NA,NA,119.172125,0.000183912102455879,NA,NA,0.000340504994054552,0.000262208548255215
"Velvet leaf","","World","2013",178613,253350,NA,NA,NA,NA,NA,NA,NA,NA,105.200735,0.000190001267794935,NA,NA,0.000300510231360366,0.00024525574957765
"Vetch","","World","2010",501192,746025,0,0,0,0,NA,NA,NA,NA,221.047197,0.000542832268895244,0,NA,0.000632134483253054,0.000391655584049433
"Vetch","","World","2011",581500,940049,0,0,0,0,NA,NA,NA,NA,297.777779,0.00064943650588784,0,NA,0.000851784884428366,0.000500407130105402
"Vetch","","World","2012",659731,945145,0,0,0,0,NA,NA,NA,NA,356.971571,0.000704929183164085,0,NA,0.00102123414209056,0.000575387775084881
"Vetch","","World","2013",553299,932990,0,0,0,0,NA,NA,NA,NA,332.527048,0.000628059314605328,0,NA,0.000951258792711752,0.000526439369105693
